source,target,M1,M2,M3,M4,M5,M6
Dataset/synthetic_shape_dataset_multiple/star_32_original.png,Dataset/synthetic_shape_dataset_multiple/star_32_transformed_0.png,1.0401928897134778,-0.1144938064791768,-6.0,0.07923976927823977,1.0434707176041396,-17.0
Dataset/synthetic_shape_dataset_multiple/star_32_original.png,Dataset/synthetic_shape_dataset_multiple/star_32_transformed_1.png,1.0649626553506302,0.013893824226467637,17.0,0.04011249911574933,1.0642976477742447,2.0
Dataset/synthetic_shape_dataset_multiple/star_33_original.png,Dataset/synthetic_shape_dataset_multiple/star_33_transformed_0.png,1.0071062601775502,-0.1825365426295678,4.0,0.12654163915176528,1.0156622579601706,-11.0
Dataset/synthetic_shape_dataset_multiple/star_33_original.png,Dataset/synthetic_shape_dataset_multiple/star_33_transformed_1.png,1.0001000108678046,0.004990112718834768,2.0,-0.06350929766742663,0.9980939344934023,8.0
Dataset/synthetic_shape_dataset_multiple/star_34_original.png,Dataset/synthetic_shape_dataset_multiple/star_34_transformed_0.png,1.0163392177035813,-0.1924669357495839,2.0,0.12933032061313612,1.0262858251818865,6.0
Dataset/synthetic_shape_dataset_multiple/star_34_original.png,Dataset/synthetic_shape_dataset_multiple/star_34_transformed_1.png,1.000776315847596,0.22474308753031008,3.0,-0.1751763006682943,1.0106314627193809,-13.0
Dataset/synthetic_shape_dataset_multiple/star_35_original.png,Dataset/synthetic_shape_dataset_multiple/star_35_transformed_0.png,1.010972799798853,0.09562130365993371,6.0,-0.014585729072150947,1.0153800727580733,-18.0
Dataset/synthetic_shape_dataset_multiple/star_35_original.png,Dataset/synthetic_shape_dataset_multiple/star_35_transformed_1.png,1.0801822748284584,-0.05438985572203568,-14.0,0.13513675783574394,1.0730750486059635,1.0
Dataset/synthetic_shape_dataset_multiple/star_36_original.png,Dataset/synthetic_shape_dataset_multiple/star_36_transformed_0.png,1.0248709127857667,-0.0376527399999027,11.0,0.11912643432687775,1.018620149687014,5.0
Dataset/synthetic_shape_dataset_multiple/star_36_original.png,Dataset/synthetic_shape_dataset_multiple/star_36_transformed_1.png,1.0732061382727809,-0.04012137158507063,11.0,0.03901085566989753,1.0732470791127946,1.0
Dataset/synthetic_shape_dataset_multiple/star_37_original.png,Dataset/synthetic_shape_dataset_multiple/star_37_transformed_0.png,1.050382595781271,-0.03862433822384886,2.0,0.025369651013570933,1.0507862855171268,3.0
Dataset/synthetic_shape_dataset_multiple/star_37_original.png,Dataset/synthetic_shape_dataset_multiple/star_37_transformed_1.png,1.080438454474802,-0.15112455285597404,-3.0,0.18415350308686204,1.0753015259380292,-20.0
Dataset/synthetic_shape_dataset_multiple/star_38_original.png,Dataset/synthetic_shape_dataset_multiple/star_38_transformed_0.png,0.9949845544678662,-0.18121771739656722,2.0,0.09804112328034707,1.006589321855725,-6.0
Dataset/synthetic_shape_dataset_multiple/star_38_original.png,Dataset/synthetic_shape_dataset_multiple/star_38_transformed_1.png,1.0449839404675259,0.018589249321983,-1.0,0.0045532245305079004,1.045139351556417,20.0
Dataset/synthetic_shape_dataset_multiple/star_39_original.png,Dataset/synthetic_shape_dataset_multiple/star_39_transformed_0.png,1.0212459653612465,0.09952253037890328,-2.0,-0.07732882646288694,1.0231658264511754,-18.0
Dataset/synthetic_shape_dataset_multiple/star_39_original.png,Dataset/synthetic_shape_dataset_multiple/star_39_transformed_1.png,1.0564270712240587,-0.196033168767745,-4.0,0.15421458147899014,1.0633367401399358,-9.0
Dataset/synthetic_shape_dataset_multiple/star_40_original.png,Dataset/synthetic_shape_dataset_multiple/star_40_transformed_0.png,1.0783887826650806,-0.15845777550429452,-3.0,0.08491408070416666,1.0866558020338408,-11.0
Dataset/synthetic_shape_dataset_multiple/star_40_original.png,Dataset/synthetic_shape_dataset_multiple/star_40_transformed_1.png,1.0692877440611985,-0.22681043193837397,-11.0,0.17089209926665985,1.0796365786892332,5.0
Dataset/synthetic_shape_dataset_multiple/star_41_original.png,Dataset/synthetic_shape_dataset_multiple/star_41_transformed_0.png,1.0460359225348377,-0.04591785635875006,-10.0,0.07041832536847167,1.0446726091068876,6.0
Dataset/synthetic_shape_dataset_multiple/star_41_original.png,Dataset/synthetic_shape_dataset_multiple/star_41_transformed_1.png,1.0371433038423215,0.0166892921373333,1.0,-0.08974234016694956,1.033388154353615,-11.0
Dataset/synthetic_shape_dataset_multiple/star_42_original.png,Dataset/synthetic_shape_dataset_multiple/star_42_transformed_0.png,1.0033866597616508,0.010222507373551152,19.0,0.02390811001423843,1.0031538720057815,6.0
Dataset/synthetic_shape_dataset_multiple/star_42_original.png,Dataset/synthetic_shape_dataset_multiple/star_42_transformed_1.png,1.0352828965792624,0.1306029874831241,-12.0,-0.12031507084275615,1.0365288708073535,5.0
Dataset/synthetic_shape_dataset_multiple/star_43_original.png,Dataset/synthetic_shape_dataset_multiple/star_43_transformed_0.png,1.0015383957189046,-0.15364751506362875,-9.0,0.15172292390463327,1.0018317580044336,-2.0
Dataset/synthetic_shape_dataset_multiple/star_43_original.png,Dataset/synthetic_shape_dataset_multiple/star_43_transformed_1.png,1.028355410478501,0.06367316272155052,-7.0,-0.02441392713331902,1.0300354761236628,-10.0
Dataset/synthetic_shape_dataset_multiple/star_44_original.png,Dataset/synthetic_shape_dataset_multiple/star_44_transformed_0.png,1.0840432817883174,0.18434703737226396,4.0,-0.09954870792563611,1.0950907367559333,1.0
Dataset/synthetic_shape_dataset_multiple/star_44_original.png,Dataset/synthetic_shape_dataset_multiple/star_44_transformed_1.png,1.0530258995736834,-0.18756532150513977,11.0,0.139475750694499,1.060467260207734,-1.0
Dataset/synthetic_shape_dataset_multiple/star_45_original.png,Dataset/synthetic_shape_dataset_multiple/star_45_transformed_0.png,1.0903284486969091,0.0074378477503861526,5.0,0.07236990926821604,1.087949467507327,-19.0
Dataset/synthetic_shape_dataset_multiple/star_45_original.png,Dataset/synthetic_shape_dataset_multiple/star_45_transformed_1.png,0.9790231883407814,0.20736922424175705,20.0,-0.16056768186875126,0.9877785268018701,3.0
Dataset/synthetic_shape_dataset_multiple/star_46_original.png,Dataset/synthetic_shape_dataset_multiple/star_46_transformed_0.png,1.050254247658613,0.0037550204131891595,-17.0,-0.039920258693647036,1.0495020046903651,1.0
Dataset/synthetic_shape_dataset_multiple/star_46_original.png,Dataset/synthetic_shape_dataset_multiple/star_46_transformed_1.png,1.041364484476981,0.012679844774525406,19.0,-0.09596450948360605,1.0370108875576405,18.0
Dataset/synthetic_shape_dataset_multiple/star_47_original.png,Dataset/synthetic_shape_dataset_multiple/star_47_transformed_0.png,1.0760845287246497,0.10623068613058298,12.0,-0.04551104678258521,1.080357170688046,-12.0
Dataset/synthetic_shape_dataset_multiple/star_47_original.png,Dataset/synthetic_shape_dataset_multiple/star_47_transformed_1.png,1.0173920827741858,-0.15448312507955106,-10.0,0.11585562114115523,1.022511203398739,-20.0
Dataset/synthetic_shape_dataset_multiple/star_48_original.png,Dataset/synthetic_shape_dataset_multiple/star_48_transformed_0.png,1.0665899508058694,-0.17010160811115002,11.0,0.17583989835804348,1.065658955945803,-6.0
Dataset/synthetic_shape_dataset_multiple/star_48_original.png,Dataset/synthetic_shape_dataset_multiple/star_48_transformed_1.png,1.0283837693606455,-0.05444724598253913,8.0,0.1316081022148799,1.0213799425830186,-8.0
Dataset/synthetic_shape_dataset_multiple/star_49_original.png,Dataset/synthetic_shape_dataset_multiple/star_49_transformed_0.png,1.0230232708150366,-0.12140644841825989,-14.0,0.06515396971404291,1.028139629903027,14.0
Dataset/synthetic_shape_dataset_multiple/star_49_original.png,Dataset/synthetic_shape_dataset_multiple/star_49_transformed_1.png,1.0326951734192977,-0.0754198508623202,-4.0,0.10302829504596979,1.0303070637084504,12.0
Dataset/synthetic_shape_dataset_multiple/star_50_original.png,Dataset/synthetic_shape_dataset_multiple/star_50_transformed_0.png,1.0749228148947032,0.08119850812114629,5.0,-0.15589611195483624,1.0666530166739405,4.0
Dataset/synthetic_shape_dataset_multiple/star_50_original.png,Dataset/synthetic_shape_dataset_multiple/star_50_transformed_1.png,1.032431922266599,0.2170940949863376,14.0,-0.13787215121733312,1.0459621360793834,-11.0
Dataset/synthetic_shape_dataset_multiple/star_51_original.png,Dataset/synthetic_shape_dataset_multiple/star_51_transformed_0.png,1.0909658847950052,0.004043868024627356,8.0,-0.09665510017894313,1.0866833514251277,2.0
Dataset/synthetic_shape_dataset_multiple/star_51_original.png,Dataset/synthetic_shape_dataset_multiple/star_51_transformed_1.png,1.089013307172632,-0.09186253170549377,-20.0,0.005050379087744075,1.0928692518327552,4.0
Dataset/synthetic_shape_dataset_multiple/star_52_original.png,Dataset/synthetic_shape_dataset_multiple/star_52_transformed_0.png,1.0755253789111086,-0.03631366238255114,7.0,0.050940476264637935,1.0749319004641407,3.0
Dataset/synthetic_shape_dataset_multiple/star_52_original.png,Dataset/synthetic_shape_dataset_multiple/star_52_transformed_1.png,1.0466435829996747,-0.16830153264902445,18.0,0.09122447035142474,1.056156376553922,5.0
Dataset/synthetic_shape_dataset_multiple/star_53_original.png,Dataset/synthetic_shape_dataset_multiple/star_53_transformed_0.png,1.0664077465090498,-0.028172858010418148,17.0,-0.009932588319234197,1.0667335822182902,1.0
Dataset/synthetic_shape_dataset_multiple/star_53_original.png,Dataset/synthetic_shape_dataset_multiple/star_53_transformed_1.png,1.040559422952484,-0.1961483232361925,4.0,0.18229883371577588,1.0430748835196082,11.0
Dataset/synthetic_shape_dataset_multiple/star_54_original.png,Dataset/synthetic_shape_dataset_multiple/star_54_transformed_0.png,1.0475719824715441,-0.12513494704403422,-6.0,0.17578826078203352,1.0402712630858848,3.0
Dataset/synthetic_shape_dataset_multiple/star_54_original.png,Dataset/synthetic_shape_dataset_multiple/star_54_transformed_1.png,1.0031429493447814,-0.1318852019266549,-20.0,0.1629625155557555,0.9985653217647413,-14.0
Dataset/synthetic_shape_dataset_multiple/star_55_original.png,Dataset/synthetic_shape_dataset_multiple/star_55_transformed_0.png,1.0197473166433808,0.02001940530784586,1.0,0.02547285263016702,1.0196256666880925,5.0
Dataset/synthetic_shape_dataset_multiple/star_55_original.png,Dataset/synthetic_shape_dataset_multiple/star_55_transformed_1.png,1.029432754803592,0.008421909120566397,-5.0,-0.05329606798048947,1.0280866959325785,20.0
Dataset/synthetic_shape_dataset_multiple/star_56_original.png,Dataset/synthetic_shape_dataset_multiple/star_56_transformed_0.png,1.0162416217249755,-0.25369265686080394,6.0,0.17034059128384402,1.0334849204668504,1.0
Dataset/synthetic_shape_dataset_multiple/star_56_original.png,Dataset/synthetic_shape_dataset_multiple/star_56_transformed_1.png,1.0211596524088016,-0.16397897356320001,-13.0,0.14649266372543343,1.023814455335112,9.0
Dataset/synthetic_shape_dataset_multiple/star_57_original.png,Dataset/synthetic_shape_dataset_multiple/star_57_transformed_0.png,0.9953171603104349,0.1023240452970544,15.0,-0.11598130627372298,0.9938182914645023,-14.0
Dataset/synthetic_shape_dataset_multiple/star_57_original.png,Dataset/synthetic_shape_dataset_multiple/star_57_transformed_1.png,1.0013192520873657,-0.1092801046014758,11.0,0.12664203010617314,0.9992718259178021,-8.0
Dataset/synthetic_shape_dataset_multiple/star_58_original.png,Dataset/synthetic_shape_dataset_multiple/star_58_transformed_0.png,1.077279478008743,0.02957109956672914,-17.0,-0.00927943860894778,1.0776453107063926,-5.0
Dataset/synthetic_shape_dataset_multiple/star_58_original.png,Dataset/synthetic_shape_dataset_multiple/star_58_transformed_1.png,1.0496160777788717,0.05887460663905808,-13.0,-0.03356082734671533,1.0507301275335215,9.0
Dataset/synthetic_shape_dataset_multiple/star_59_original.png,Dataset/synthetic_shape_dataset_multiple/star_59_transformed_0.png,1.0451967642617626,-0.06195371342741174,12.0,-0.0005178364449056471,1.047031169772954,-9.0
Dataset/synthetic_shape_dataset_multiple/star_59_original.png,Dataset/synthetic_shape_dataset_multiple/star_59_transformed_1.png,1.028242816137366,-0.02364726201371698,5.0,0.0370772213971078,1.0278461760362374,-5.0
Dataset/synthetic_shape_dataset_multiple/star_60_original.png,Dataset/synthetic_shape_dataset_multiple/star_60_transformed_0.png,1.0144628325777116,0.05067824891485165,-11.0,-0.07524874599035355,1.0129366958608763,19.0
Dataset/synthetic_shape_dataset_multiple/star_60_original.png,Dataset/synthetic_shape_dataset_multiple/star_60_transformed_1.png,1.0366960799469227,0.07989037294845486,4.0,-0.14193116046288493,1.0300372709551913,-3.0
Dataset/synthetic_shape_dataset_multiple/star_61_original.png,Dataset/synthetic_shape_dataset_multiple/star_61_transformed_0.png,0.9992978137334072,0.06105851472617402,6.0,-0.11626935633020372,0.9943870974281062,6.0
Dataset/synthetic_shape_dataset_multiple/star_61_original.png,Dataset/synthetic_shape_dataset_multiple/star_61_transformed_1.png,0.9895846764185621,-0.1711660472976104,16.0,0.16478780925937583,0.9906667580318892,-12.0
Dataset/synthetic_shape_dataset_multiple/star_62_original.png,Dataset/synthetic_shape_dataset_multiple/star_62_transformed_0.png,1.08148378060779,0.040628993583757496,-3.0,0.018015049420712165,1.0820967335833322,-10.0
Dataset/synthetic_shape_dataset_multiple/star_62_original.png,Dataset/synthetic_shape_dataset_multiple/star_62_transformed_1.png,1.055258153218094,-0.09464650939908183,-1.0,0.1441095222804522,1.049647644337276,-9.0
Dataset/synthetic_shape_dataset_multiple/star_63_original.png,Dataset/synthetic_shape_dataset_multiple/star_63_transformed_0.png,1.0527904066749203,0.11856362128781074,-13.0,-0.030975293060962673,1.0589926835910675,13.0
Dataset/synthetic_shape_dataset_multiple/star_63_original.png,Dataset/synthetic_shape_dataset_multiple/star_63_transformed_1.png,1.0655274664930705,-0.09090945964572593,5.0,0.00637813665774951,1.0693795542635902,-4.0
Dataset/synthetic_shape_dataset_multiple/star_64_original.png,Dataset/synthetic_shape_dataset_multiple/star_64_transformed_0.png,1.0261076224351229,-0.06973280545015306,-12.0,0.08937685728930092,1.0245834735913406,5.0
Dataset/synthetic_shape_dataset_multiple/star_64_original.png,Dataset/synthetic_shape_dataset_multiple/star_64_transformed_1.png,1.0797683328198233,-0.040163628117747506,1.0,-0.04995872643275116,1.0793594837853138,19.0
Dataset/synthetic_shape_dataset_multiple/star_65_original.png,Dataset/synthetic_shape_dataset_multiple/star_65_transformed_0.png,1.0508432454512062,0.10347363806361297,10.0,-0.07439342296114144,1.0533014473096807,-19.0
Dataset/synthetic_shape_dataset_multiple/star_65_original.png,Dataset/synthetic_shape_dataset_multiple/star_65_transformed_1.png,0.983349001212492,-0.23305156557749065,-18.0,0.1729517439132679,0.9956786553306666,6.0
Dataset/synthetic_shape_dataset_multiple/star_66_original.png,Dataset/synthetic_shape_dataset_multiple/star_66_transformed_0.png,1.0150728755033402,-0.008082157383946104,14.0,-0.07564076592317368,1.0122829339572776,3.0
Dataset/synthetic_shape_dataset_multiple/star_66_original.png,Dataset/synthetic_shape_dataset_multiple/star_66_transformed_1.png,1.0145310132156868,-0.08603145840788262,10.0,0.1667396966582727,1.0044264344244145,-20.0
Dataset/synthetic_shape_dataset_multiple/star_67_original.png,Dataset/synthetic_shape_dataset_multiple/star_67_transformed_0.png,1.0716012767333667,0.010558839831029591,-9.0,0.020829415668355798,1.071450848540461,3.0
Dataset/synthetic_shape_dataset_multiple/star_67_original.png,Dataset/synthetic_shape_dataset_multiple/star_67_transformed_1.png,1.0660189847607122,0.20912796775504805,1.0,-0.1292672026835787,1.0786199391249816,3.0
Dataset/synthetic_shape_dataset_multiple/star_68_original.png,Dataset/synthetic_shape_dataset_multiple/star_68_transformed_0.png,0.9849499781954616,0.20207273368591935,12.0,-0.15657858970970198,0.9931983661339066,-14.0
Dataset/synthetic_shape_dataset_multiple/star_68_original.png,Dataset/synthetic_shape_dataset_multiple/star_68_transformed_1.png,1.0087049560998145,-0.019707775565503835,-16.0,0.07026617360668067,1.0064475891593883,-15.0
Dataset/synthetic_shape_dataset_multiple/star_69_original.png,Dataset/synthetic_shape_dataset_multiple/star_69_transformed_0.png,1.064670407550256,0.1870187341307213,7.0,-0.1475854994186969,1.0708490108275859,-16.0
Dataset/synthetic_shape_dataset_multiple/star_69_original.png,Dataset/synthetic_shape_dataset_multiple/star_69_transformed_1.png,1.0517712641512047,-0.18718477140547193,8.0,0.15226781487176924,1.057390865902727,6.0
Dataset/synthetic_shape_dataset_multiple/star_70_original.png,Dataset/synthetic_shape_dataset_multiple/star_70_transformed_0.png,1.0471507118274286,-0.17208621221900533,8.0,0.16397238548178095,1.0484518751549778,-17.0
Dataset/synthetic_shape_dataset_multiple/star_70_original.png,Dataset/synthetic_shape_dataset_multiple/star_70_transformed_1.png,1.0272169680715162,0.12675097600293095,19.0,-0.057051393331938705,1.0334339107706008,-11.0
Dataset/synthetic_shape_dataset_multiple/star_71_original.png,Dataset/synthetic_shape_dataset_multiple/star_71_transformed_0.png,1.0734418646129535,0.16387940377036567,11.0,-0.12327044058662373,1.0788597194081557,17.0
Dataset/synthetic_shape_dataset_multiple/star_71_original.png,Dataset/synthetic_shape_dataset_multiple/star_71_transformed_1.png,1.0154299535544253,-0.007181909241742246,13.0,-0.003513419343782697,1.0154492731202351,-4.0
Dataset/synthetic_shape_dataset_multiple/star_72_original.png,Dataset/synthetic_shape_dataset_multiple/star_72_transformed_0.png,1.054493818852822,0.2114170076695377,-18.0,-0.15523826723380912,1.0642158829471555,-9.0
Dataset/synthetic_shape_dataset_multiple/star_72_original.png,Dataset/synthetic_shape_dataset_multiple/star_72_transformed_1.png,0.9912734386388152,0.15359758427679968,-4.0,-0.1008851706579247,0.9980167485507501,-12.0
Dataset/synthetic_shape_dataset_multiple/star_73_original.png,Dataset/synthetic_shape_dataset_multiple/star_73_transformed_0.png,1.0709799957347155,-0.08251312259737996,11.0,0.03572450668050447,1.073559651946335,-8.0
Dataset/synthetic_shape_dataset_multiple/star_73_original.png,Dataset/synthetic_shape_dataset_multiple/star_73_transformed_1.png,1.0390171047815346,-0.08976684122024914,16.0,0.08698637259015093,1.0392535786779238,2.0
Dataset/synthetic_shape_dataset_multiple/star_74_original.png,Dataset/synthetic_shape_dataset_multiple/star_74_transformed_0.png,1.0680138244725588,0.04606783596692255,-13.0,-0.04760568944257667,1.0679463811951768,-16.0
Dataset/synthetic_shape_dataset_multiple/star_74_original.png,Dataset/synthetic_shape_dataset_multiple/star_74_transformed_1.png,1.0257118874463316,-0.07974408863440516,-18.0,0.037998002786961624,1.0281051247343582,4.0
Dataset/synthetic_shape_dataset_multiple/star_75_original.png,Dataset/synthetic_shape_dataset_multiple/star_75_transformed_0.png,1.0913947130318902,-0.05321779085408593,-11.0,0.13554494405293893,1.0842518715865963,1.0
Dataset/synthetic_shape_dataset_multiple/star_75_original.png,Dataset/synthetic_shape_dataset_multiple/star_75_transformed_1.png,1.015587934062717,0.06923239266205328,-10.0,-0.08308611309716189,1.0145485073755203,4.0
Dataset/synthetic_shape_dataset_multiple/star_76_original.png,Dataset/synthetic_shape_dataset_multiple/star_76_transformed_0.png,0.9993503312403161,-0.04686304718993279,18.0,0.10997683603240992,0.9943854007769602,18.0
Dataset/synthetic_shape_dataset_multiple/star_76_original.png,Dataset/synthetic_shape_dataset_multiple/star_76_transformed_1.png,1.098425239186034,-0.026526836162208283,-11.0,-0.06709713806956766,1.0966948769737852,-12.0
Dataset/synthetic_shape_dataset_multiple/star_77_original.png,Dataset/synthetic_shape_dataset_multiple/star_77_transformed_0.png,1.0541712992892511,-0.1671856229551778,17.0,0.1440819150561714,1.0575767407246839,-13.0
Dataset/synthetic_shape_dataset_multiple/star_77_original.png,Dataset/synthetic_shape_dataset_multiple/star_77_transformed_1.png,1.0621141826014662,-0.12627419694847042,-13.0,0.12137386741767124,1.0626853221938466,-3.0
Dataset/synthetic_shape_dataset_multiple/star_78_original.png,Dataset/synthetic_shape_dataset_multiple/star_78_transformed_0.png,1.0681933791635745,0.015529413432769677,1.0,0.054676744223925156,1.0669061400196052,20.0
Dataset/synthetic_shape_dataset_multiple/star_78_original.png,Dataset/synthetic_shape_dataset_multiple/star_78_transformed_1.png,1.0655695379474275,-0.13954714734448267,9.0,0.14822052340012581,1.0643977278144057,13.0
Dataset/synthetic_shape_dataset_multiple/star_79_original.png,Dataset/synthetic_shape_dataset_multiple/star_79_transformed_0.png,1.0716858991131488,-0.09551576760761403,0.0,0.18252226584767672,1.060339356380522,-2.0
Dataset/synthetic_shape_dataset_multiple/star_79_original.png,Dataset/synthetic_shape_dataset_multiple/star_79_transformed_1.png,1.0544293062304042,-0.23436863481133,10.0,0.14481919400569193,1.0704098373372695,-5.0
Dataset/synthetic_shape_dataset_multiple/star_80_original.png,Dataset/synthetic_shape_dataset_multiple/star_80_transformed_0.png,1.0072113128157598,0.04376955310743859,-3.0,-0.06841991002621087,1.0058375208527848,12.0
Dataset/synthetic_shape_dataset_multiple/star_80_original.png,Dataset/synthetic_shape_dataset_multiple/star_80_transformed_1.png,1.0071613898419178,-0.11519886387674154,1.0,0.1353328046519616,1.00465410734831,14.0
Dataset/synthetic_shape_dataset_multiple/star_81_original.png,Dataset/synthetic_shape_dataset_multiple/star_81_transformed_0.png,1.0305900144848839,0.050537911402707233,-12.0,-0.09849204636057832,1.0271169238448983,11.0
Dataset/synthetic_shape_dataset_multiple/star_81_original.png,Dataset/synthetic_shape_dataset_multiple/star_81_transformed_1.png,1.055238124711354,-0.047927461315821866,11.0,0.08248568993759364,1.0531004948949714,-16.0
Dataset/synthetic_shape_dataset_multiple/star_82_original.png,Dataset/synthetic_shape_dataset_multiple/star_82_transformed_0.png,1.0272642273421662,-0.042420093459354324,-16.0,0.027716826638532196,1.0277660408026172,-15.0
Dataset/synthetic_shape_dataset_multiple/star_82_original.png,Dataset/synthetic_shape_dataset_multiple/star_82_transformed_1.png,1.033625968360008,-0.10253089554261019,-1.0,0.10653674702107466,1.0332207646689557,-12.0
Dataset/synthetic_shape_dataset_multiple/star_83_original.png,Dataset/synthetic_shape_dataset_multiple/star_83_transformed_0.png,1.0348902882164577,-0.16621969103580347,2.0,0.12121770321449443,1.0411211085940884,-7.0
Dataset/synthetic_shape_dataset_multiple/star_83_original.png,Dataset/synthetic_shape_dataset_multiple/star_83_transformed_1.png,1.038054440185856,-0.0905734536080675,-17.0,0.033163195392330695,1.0414704862642212,-8.0
Dataset/synthetic_shape_dataset_multiple/star_84_original.png,Dataset/synthetic_shape_dataset_multiple/star_84_transformed_0.png,0.9981361260626347,0.08286956573766775,8.0,-0.08341785360217786,0.9980904532041569,5.0
Dataset/synthetic_shape_dataset_multiple/star_84_original.png,Dataset/synthetic_shape_dataset_multiple/star_84_transformed_1.png,1.0275660294911309,-0.07857770152669998,-2.0,0.14310803634120514,1.0205814470565056,19.0
Dataset/synthetic_shape_dataset_multiple/star_85_original.png,Dataset/synthetic_shape_dataset_multiple/star_85_transformed_0.png,1.075806861814424,-0.0677047246090877,-3.0,0.10989085169027618,1.072319138305466,-1.0
